mic1,mic2,mic3,mic4,mic5,angle
462.66,449.94,570.53,449.34,585.04,127
425.53,406.46,502.86,401.84,555.62,127
303.12,291.73,347.30,281.67,381.29,127
252.86,226.84,254.64,199.59,271.90,127
278.27,246.28,272.03,193.57,271.47,127
293.92,263.12,289.23,217.92,295.15,126
257.14,229.83,247.28,211.50,279.30,126
191.33,172.54,194.08,171.58,229.67,126
302.57,297.07,368.55,339.60,378.28,126
510.04,497.37,661.13,638.13,662.63,126
517.19,470.66,640.99,645.24,685.99,126
372.47,323.56,440.43,440.49,482.56,126
235.03,203.76,284.60,275.55,292.72,126
219.95,183.80,231.24,215.04,259.86,126
240.77,197.04,221.08,197.33,276.66,125
184.94,153.51,169.89,148.64,214.91,125
245.69,216.62,221.82,170.09,244.12,125
413.42,377.93,354.10,246.07,327.97,125
423.50,410.23,397.56,257.27,311.73,125
312.58,312.11,318.17,197.86,238.71,125
247.04,234.60,232.03,156.09,219.01,125
223.35,208.97,212.65,155.33,242.91,124
189.24,178.39,184.85,137.24,222.39,124
210.64,196.13,205.72,167.01,268.10,124
356.40,328.98,392.32,366.62,491.09,124
547.21,494.90,619.51,585.30,732.26,123
535.88,476.78,579.58,534.95,683.85,123
349.23,309.78,360.09,337.04,442.95,123
215.73,192.03,218.05,205.06,269.42,123
224.22,192.26,199.38,173.95,227.86,123
312.57,273.89,272.59,207.92,269.28,123
312.30,298.09,314.38,215.37,261.74,123
253.35,253.34,269.49,177.66,208.55,123
259.40,261.78,270.93,209.86,272.36,122
298.17,308.98,335.99,273.28,366.85,122
260.56,270.26,301.33,231.31,316.00,122
181.16,184.08,206.03,155.62,216.55,122
176.78,176.63,199.32,153.89,219.64,121
275.86,242.31,246.74,201.51,304.68,122
341.67,272.28,255.23,222.54,344.99,122
323.42,256.85,246.04,218.70,354.08,121
333.98,252.86,280.68,237.49,368.62,121
383.47,280.89,333.43,270.72,391.28,122
373.92,296.01,340.63,269.42,390.43,122
345.03,315.84,360.41,272.57,395.00,121
318.96,322.13,373.12,277.32,406.72,121
302.01,297.21,340.31,259.24,376.01,121
326.39,307.87,341.36,268.45,364.53,121
313.29,289.76,330.67,257.95,352.80,121
241.20,215.53,251.22,192.71,276.88,121
184.45,171.05,199.00,155.56,221.95,121
177.30,160.03,179.16,135.45,194.01,121
155.40,134.44,146.09,105.83,152.89,121
213.54,172.96,196.25,143.44,228.48,121
388.99,326.69,367.30,277.10,448.66,121
485.81,450.91,509.15,383.67,580.31,121
491.40,491.59,540.16,418.01,560.32,121
545.00,578.09,545.82,473.71,602.96,120
552.89,562.27,489.97,472.89,622.10,120
410.94,382.85,348.22,353.18,466.91,120
350.97,317.66,318.23,312.69,422.72,120
372.26,326.19,340.59,309.49,437.68,120
297.55,255.58,268.83,230.13,331.69,120
198.79,173.78,190.50,158.83,231.91,120
224.23,207.35,229.95,183.77,274.27,120
322.37,305.20,322.73,250.10,384.82,120
392.00,334.75,321.42,251.96,416.94,120
362.12,277.97,245.20,201.54,350.51,120
238.23,186.43,162.87,137.21,228.83,120
148.71,120.00,109.14,94.32,144.52,120
98.65,82.95,77.76,68.83,94.31,119
72.04,63.61,61.14,55.52,71.45,119
63.65,55.67,58.20,49.77,64.06,119
61.67,52.96,58.58,47.25,61.16,119
58.00,49.39,55.20,42.11,56.30,119
76.89,63.55,74.23,55.92,81.02,119
117.82,100.10,116.19,88.95,141.01,119
138.23,118.94,133.31,104.03,169.93,119
217.25,203.35,228.07,191.75,245.99,118
354.59,337.30,374.58,312.59,387.99,119
373.91,354.13,397.49,319.48,416.20,119
315.86,299.56,340.84,272.64,353.00,118
304.93,281.60,307.93,241.97,312.36,119
286.08,260.99,274.73,209.00,272.26,119
229.38,211.75,223.22,170.99,228.39,119
161.79,154.50,167.89,129.40,175.37,119
114.32,111.95,123.72,94.54,132.40,119
195.44,174.37,189.12,132.53,198.91,119
319.30,288.94,303.57,214.99,325.17,119
326.57,308.57,326.25,245.83,356.89,119
290.20,264.55,282.86,216.27,306.50,119
240.86,210.26,226.75,173.59,260.84,119
196.94,167.11,187.90,144.62,221.95,119
199.84,163.23,184.60,145.28,218.39,119
194.42,157.62,176.43,146.58,228.24,119
151.43,122.66,138.69,115.23,181.99,119
204.53,177.33,173.26,137.83,222.39,119
284.60,258.69,264.22,205.32,318.07,119
261.60,238.52,276.31,219.99,315.17,118
219.48,199.78,224.28,182.70,253.89,119
214.95,198.93,204.78,159.66,218.32,119
270.19,245.10,259.39,194.72,272.67,119
349.47,303.86,336.66,268.96,409.33,119
418.81,365.37,409.26,357.91,551.89,119
374.20,336.03,376.14,338.11,513.22,119
254.10,230.11,255.35,228.33,343.38,118
220.10,214.28,253.03,235.58,310.45,119
264.76,263.39,352.70,344.79,389.12,119
357.15,347.35,426.47,403.46,483.25,119
415.17,373.96,385.13,352.80,503.45,119
343.85,286.48,270.56,250.58,387.29,119
222.00,192.78,179.93,167.11,249.70,119
138.57,124.52,116.37,108.97,154.46,119
92.16,83.63,81.53,74.08,101.41,119
68.42,62.77,65.26,57.07,73.72,118
54.11,50.45,54.38,47.23,57.36,118
87.77,82.03,103.20,82.74,109.30,119
140.47,130.78,166.70,128.53,180.87,119
292.05,266.67,313.14,237.28,353.53,119
567.66,511.62,580.34,446.80,632.74,119
777.71,725.04,781.23,658.22,815.50,118
857.70,790.76,800.72,723.62,886.50,119
866.45,723.94,685.15,614.79,852.32,119
767.50,636.23,622.92,530.98,822.52,119
696.02,621.06,663.36,524.77,870.08,119
674.26,585.17,615.14,479.22,786.85,119
515.88,421.81,433.15,350.26,547.39,119
398.80,326.28,342.00,276.27,425.52,119
430.69,412.21,445.99,375.35,464.72,119
561.84,551.96,582.26,502.12,600.64,119
600.17,552.69,548.43,480.79,635.00,119
463.11,426.38,417.94,363.99,491.80,119
343.29,315.28,319.71,265.03,378.82,119
281.23,248.21,261.28,221.50,347.35,119
217.06,184.52,205.69,182.54,305.83,119
152.48,127.61,147.75,130.17,217.70,119
175.44,150.27,157.91,122.20,185.57,119
251.49,206.32,203.61,160.35,233.59,119
279.23,223.86,231.29,199.15,295.70,119
246.37,203.61,220.87,198.60,300.62,119
236.15,216.23,250.10,221.74,339.05,119
321.42,291.18,340.18,301.23,459.99,119
363.29,314.04,351.57,300.40,451.39,119
314.39,281.51,302.05,244.75,373.99,119
264.00,251.86,272.62,217.38,337.66,119
248.94,247.63,275.43,223.17,338.78,119
326.42,314.26,357.22,302.94,490.21,119
457.94,421.47,455.13,395.24,673.70,119
539.97,518.30,526.55,458.48,688.91,119
588.27,577.68,595.85,545.98,690.39,119
530.53,512.81,530.66,499.14,620.16,120
362.46,352.02,361.57,324.08,410.91,119
225.02,213.36,228.62,199.73,256.52,119
172.42,157.72,171.19,137.23,185.51,119
217.88,200.41,211.26,163.18,232.60,119
318.58,304.44,322.30,238.16,359.01,119
407.95,382.88,429.25,315.77,458.93,119
374.51,340.15,403.07,301.78,425.50,119
255.93,232.74,277.53,208.17,306.21,119
187.12,175.49,204.84,154.78,228.89,118
163.63,156.37,184.84,148.91,212.21,119
221.42,229.11,245.64,205.37,261.59,119
317.08,348.58,366.29,281.21,343.07,119
365.09,371.97,429.98,315.54,407.58,118
415.01,368.88,443.62,347.55,476.87,119
442.74,384.47,455.04,381.00,544.11,119
409.39,364.41,428.24,353.74,521.82,119
402.51,366.36,406.37,340.48,516.41,118
446.73,408.74,447.79,391.89,602.75,119
420.56,387.83,428.05,378.55,580.40,119
323.24,309.98,335.75,302.03,463.55,119
253.80,244.49,260.81,235.56,366.95,119
240.03,222.26,236.99,204.21,325.62,120
250.29,216.16,231.50,194.79,324.84,119
229.59,190.50,208.79,179.59,294.32,119
196.08,167.55,191.68,168.31,267.63,119
168.07,149.12,174.62,149.52,254.18,119
147.00,134.96,153.29,123.45,221.34,119
147.96,135.70,139.05,110.33,201.58,119
153.00,145.40,147.15,109.45,197.24,119
183.60,182.03,203.26,141.99,236.81,119
343.96,283.13,326.49,244.79,432.69,119
500.56,431.05,515.35,395.26,620.02,119
540.45,565.61,628.50,495.06,674.28,119
489.32,527.07,527.38,428.81,583.30,119
416.01,399.14,390.46,320.85,446.18,119
393.78,362.98,354.38,272.39,378.68,119
329.34,316.37,317.62,220.81,306.88,119
263.20,256.43,268.80,189.34,284.94,119
215.05,203.39,213.67,159.78,256.04,119
153.35,139.85,146.18,113.74,179.52,119
190.95,169.33,219.24,154.27,219.67,119
367.40,282.96,382.88,275.82,380.00,119
510.40,378.60,469.24,369.38,511.48,119
488.93,390.98,453.35,372.78,537.55,119
386.41,341.27,385.77,316.23,487.32,119
293.46,273.25,307.47,258.03,405.89,119
202.40,187.07,213.29,183.67,286.65,119
127.38,119.14,136.89,116.41,178.53,119
84.65,81.06,91.28,79.16,113.49,118
62.11,62.87,69.63,58.05,79.79,119
53.21,55.04,59.53,46.31,62.68,119
50.48,50.24,52.34,40.66,52.79,118
46.66,43.67,49.07,37.96,45.96,118
42.52,40.00,45.93,36.54,42.63,119
186.90,144.23,143.50,142.19,171.18,119
495.57,430.51,426.06,422.51,470.39,118
650.69,566.53,581.42,576.46,654.76,119
627.41,527.55,583.13,571.94,724.68,119
624.82,557.89,672.00,633.88,804.92,119
724.59,682.01,784.36,721.91,872.61,119
858.90,837.39,861.40,785.30,939.73,119
825.00,808.04,821.76,717.51,840.65,119
748.74,726.98,758.77,629.53,770.77,119
792.37,749.46,775.13,665.61,864.83,119
835.94,776.73,782.48,703.81,904.12,119
792.46,705.62,667.98,623.58,829.71,118
691.84,578.86,535.07,491.10,674.22,119
541.55,477.57,464.04,392.56,524.47,119
400.96,387.41,395.89,309.82,405.67,118
317.55,304.50,327.57,242.73,306.86,119
265.89,254.06,270.40,196.72,249.31,119
245.62,240.40,250.61,178.93,238.17,119
204.68,203.16,213.74,150.27,208.68,119
223.00,218.38,242.55,183.61,259.28,119
381.98,299.72,370.42,285.64,439.63,119
536.18,360.10,465.84,350.83,604.52,120
495.93,340.45,429.34,316.49,560.28,119
351.10,272.82,338.58,248.12,403.80,119
283.16,242.78,301.72,224.88,353.22,119
271.61,238.11,277.71,215.61,350.25,119
322.71,286.11,303.43,267.91,456.75,119
404.13,366.38,382.83,366.21,620.86,118
370.12,337.51,355.18,342.44,564.27,119
257.47,233.75,245.13,226.29,368.59,118
169.99,158.57,167.37,146.78,233.24,119
110.23,104.51,113.41,95.97,146.59,118
76.17,72.95,79.74,68.25,96.82,119
61.99,62.93,64.09,56.66,73.96,119
149.49,138.75,150.59,128.30,181.31,119
323.29,293.30,297.09,234.54,343.48,119
417.10,364.63,342.94,273.01,408.52,119
455.06,401.62,413.01,369.58,539.51,119
499.74,429.53,509.35,476.40,674.81,119
498.43,435.02,545.04,489.12,663.91,119
498.94,441.94,544.54,488.82,646.98,119
429.40,362.84,451.77,408.35,548.97,119
313.03,269.45,330.44,277.65,385.71,119
327.84,286.68,362.02,292.16,424.10,119
403.46,357.36,482.50,381.97,574.90,119
433.36,385.63,510.23,403.26,619.89,119
433.67,405.41,511.08,398.35,592.69,119
395.82,383.70,464.90,361.37,506.78,119
307.93,302.56,353.31,274.89,358.67,119
240.07,236.55,270.93,199.40,263.20,118
280.44,279.56,316.14,236.26,314.98,119
363.90,369.18,422.46,322.20,396.51,119
393.11,402.08,454.99,336.69,394.83,119
369.87,375.75,426.31,307.91,369.33,119
277.42,288.61,322.41,233.85,290.05,118
175.62,190.78,200.53,149.05,185.32,118
111.97,121.32,126.89,96.67,120.86,118
78.52,85.55,90.60,68.62,92.48,118
63.21,67.12,72.63,53.26,76.95,118
54.98,58.46,60.13,44.53,62.63,118
48.54,53.22,53.85,39.74,52.77,119
46.13,48.09,53.21,35.80,44.75,118
45.35,44.70,54.06,33.74,42.72,118
41.12,41.26,51.16,32.19,42.61,117
44.17,49.50,49.41,34.01,46.62,117
48.63,63.37,52.56,42.13,53.02,117
43.31,61.52,50.62,43.27,50.86,117
39.81,50.27,44.83,36.92,45.67,117
98.47,92.93,89.13,76.88,99.61,117
211.08,195.76,190.67,166.59,242.28,117
330.57,280.74,284.78,249.02,395.62,117
382.89,295.45,306.40,270.05,443.37,119
358.32,267.98,281.11,243.01,407.81,117
308.68,242.17,255.00,223.16,383.52,117
250.03,209.82,216.75,188.18,329.01,117
316.95,268.95,282.13,260.05,432.28,117
464.23,397.83,411.64,403.94,616.46,117
559.74,450.74,503.13,500.31,706.84,117
583.77,437.00,561.40,573.79,790.83,117
496.15,386.56,549.02,584.41,782.78,117
345.23,304.53,434.98,470.90,615.78,117
220.33,211.29,281.27,295.00,387.83,118
148.22,148.99,189.11,187.43,243.04,117
111.54,117.68,136.70,130.80,164.37,117
87.61,93.93,100.27,93.13,116.38,117
72.02,75.55,79.34,69.16,89.19,117
64.36,62.62,66.75,55.94,70.45,117
70.40,65.43,73.08,57.64,75.73,117
119.46,96.54,107.95,86.02,127.74,117
176.85,143.85,150.28,123.30,194.32,117
179.31,162.57,164.01,126.03,204.69,117
143.78,138.63,139.15,98.76,164.20,117
122.37,136.66,112.78,79.99,132.79,117
117.17,139.45,107.63,77.13,123.33,117
225.14,253.98,258.41,224.09,293.86,117
462.22,479.66,547.23,496.81,596.09,117
682.29,661.51,714.94,629.34,780.84,117
766.54,750.67,761.35,632.76,816.06,117
646.27,648.03,683.97,559.49,719.21,117
430.75,435.50,474.33,394.30,524.52,117
258.27,264.09,286.51,239.25,324.66,117
158.93,161.97,171.04,144.22,193.10,117
105.18,104.61,109.58,92.48,119.66,117
75.45,73.96,75.84,64.28,81.10,117
59.70,57.01,58.22,50.52,61.21,117
51.95,48.40,50.23,42.14,50.35,117
47.19,42.95,45.58,37.05,44.21,117
206.31,198.84,257.34,220.39,268.34,117
417.97,385.38,451.06,372.24,478.31,117
542.29,422.97,422.58,343.20,464.06,117
576.34,429.44,403.42,334.26,489.37,117
578.09,501.90,456.05,385.05,593.42,117
601.47,572.71,544.48,469.18,686.45,117
481.96,467.90,476.36,413.63,590.85,117
412.17,394.32,424.31,372.45,514.90,117
481.66,448.19,580.51,492.96,648.82,117
625.73,564.28,697.16,567.09,767.96,117
636.14,556.02,588.07,481.22,685.74,117
476.38,418.07,443.17,365.65,526.89,117
428.15,379.07,401.01,306.77,439.21,117
390.31,338.64,353.20,266.00,380.54,117
296.69,266.38,275.41,214.84,309.52,117
289.43,317.59,344.06,276.12,348.72,118
410.90,474.85,548.67,466.83,533.64,117
511.83,552.14,661.90,600.07,704.98,117
519.56,509.28,581.15,545.53,684.19,117
557.54,477.35,498.84,453.96,642.74,117
520.71,426.74,480.51,413.34,604.62,117
365.70,305.42,364.32,307.99,433.16,117
319.47,276.06,327.35,259.23,359.45,117
354.62,296.11,339.62,259.60,353.02,117
309.14,255.42,280.75,222.50,308.07,117
210.58,185.89,212.50,168.23,234.64,117
174.92,157.97,176.88,132.02,189.15,117
168.74,153.44,170.96,125.56,184.30,117
132.29,122.63,139.66,105.45,155.23,117
97.49,92.21,103.25,82.05,118.78,117
79.56,73.46,80.90,66.25,92.59,117
131.65,105.04,112.50,85.73,131.99,117
227.20,176.50,164.85,126.26,209.93,117
291.65,232.68,182.61,137.13,231.48,118
310.94,256.02,188.54,129.42,217.38,117
343.96,294.26,247.57,186.59,258.80,117
387.97,332.38,349.61,304.64,421.69,117
388.22,347.98,412.43,358.36,544.71,117
390.98,374.52,445.93,366.32,555.61,117
404.38,422.56,466.76,394.85,596.20,117
453.44,479.91,513.25,449.67,622.88,117
506.06,479.23,573.61,481.62,605.96,117
519.66,452.83,592.92,481.32,618.89,117
497.83,441.91,589.37,459.65,617.27,117
396.07,363.30,493.81,361.57,492.59,118
350.86,351.92,470.95,335.72,484.42,118
380.33,394.03,496.79,366.69,554.74,117
317.06,316.09,382.38,295.60,448.01,117
289.78,285.68,336.30,254.43,393.98,117
400.09,370.22,415.29,304.67,458.53,117
527.94,485.58,523.92,407.38,572.55,117
600.88,515.42,513.20,453.82,675.08,117
560.30,433.46,384.73,369.04,600.70,117
420.07,325.19,278.72,257.38,418.20,117
269.91,215.61,190.40,167.31,270.37,117
163.57,134.52,123.99,105.73,168.11,117
106.88,91.00,86.70,74.54,112.12,117
77.53,71.40,68.20,62.09,85.05,117
58.87,59.49,57.58,52.25,68.77,117
53.67,53.04,59.70,54.04,68.16,117
125.31,129.28,170.76,150.84,189.53,118
306.37,307.96,416.63,360.57,457.50,117
470.90,460.98,593.23,501.10,659.02,118
526.65,502.82,583.32,475.95,664.03,117
434.78,399.16,437.10,353.82,505.76,117
443.25,383.78,378.25,306.09,426.27,117
586.80,461.82,445.78,363.18,487.58,117
605.78,470.03,504.22,435.53,574.56,117
528.67,445.16,512.48,461.09,635.49,117
435.36,418.55,496.95,422.08,608.24,117
394.07,411.59,505.58,392.88,560.08,117
448.30,430.43,542.60,440.99,626.98,117
613.59,537.56,608.77,548.09,786.44,117
720.88,595.86,605.29,594.66,885.68,118
697.99,563.18,552.56,533.39,830.13,117
543.56,436.87,432.29,382.12,603.20,117
366.63,284.41,300.43,252.73,403.49,117
314.21,242.38,261.02,212.46,328.91,117
263.19,211.60,218.94,179.97,273.01,117
208.60,177.84,192.19,158.95,244.56,117
238.19,215.45,228.68,181.92,260.55,117
281.85,277.39,284.05,211.12,283.71,118
311.56,311.63,338.29,256.96,342.66,117
313.92,302.24,340.78,278.97,366.49,117
237.70,234.23,264.87,221.13,290.00,118
154.89,158.58,177.67,146.25,194.37,117
180.76,231.45,296.40,210.91,284.56,117
307.34,447.11,563.24,422.04,530.28,117
494.84,646.91,751.26,614.94,729.04,117
582.89,646.23,733.45,624.77,746.23,117
474.17,479.98,555.61,477.86,591.93,117
388.27,389.15,462.80,382.78,487.73,117
370.21,370.67,444.49,364.96,479.26,117
299.59,297.68,367.28,298.52,408.85,117
196.27,190.97,243.31,195.48,272.18,118
127.29,125.24,155.91,128.79,173.12,117
223.02,221.95,307.28,246.03,290.20,117
394.17,438.80,595.69,469.06,546.14,117
443.81,532.37,665.16,510.62,625.44,118
374.82,439.20,513.76,393.19,514.31,117
253.22,285.15,325.98,257.55,347.06,117
166.10,183.48,208.85,164.06,222.48,117
255.22,239.67,250.04,192.72,258.83,117
451.14,433.94,400.15,297.56,387.28,117
451.79,470.78,427.33,307.81,382.84,117
314.19,331.99,318.88,228.53,274.87,117
368.37,363.55,331.61,238.56,333.74,117
546.29,560.99,548.14,446.75,579.37,117
622.89,672.39,708.72,644.33,769.01,117
646.61,670.05,696.66,633.41,798.17,117
716.84,727.88,735.07,646.36,825.58,117
804.17,848.42,851.94,766.44,915.43,117
767.27,807.10,805.59,742.80,890.36,117
612.47,618.44,614.78,578.66,733.13,117
452.08,449.21,465.71,433.72,581.74,117
376.02,371.18,396.28,364.29,552.46,117
303.58,288.86,301.48,285.98,469.05,117
217.48,205.97,213.52,198.97,318.66,117
253.11,269.81,281.64,253.01,342.25,117
339.83,423.14,469.71,401.70,491.06,117
352.34,437.18,549.22,435.31,550.80,117
345.73,353.18,462.81,348.38,466.51,117
349.20,332.78,408.16,315.21,409.61,117
351.26,337.90,440.36,361.97,463.82,117
355.68,325.28,424.89,371.31,511.96,117
332.16,291.68,352.75,314.50,472.29,118
276.15,245.45,284.26,241.11,371.51,117
247.63,231.61,263.58,219.78,322.26,117
256.89,242.32,279.56,240.68,333.37,117
214.15,199.85,232.67,200.67,275.82,117
138.54,131.55,151.07,126.00,176.94,117
90.71,88.74,98.68,80.58,112.42,117
65.75,66.63,73.02,57.59,79.23,117
57.26,66.57,67.99,52.29,66.69,117
53.31,67.01,62.02,51.43,59.19,118
49.10,57.44,54.84,46.92,52.64,117
46.42,50.06,53.00,46.00,52.34,117
146.86,141.11,166.08,172.22,187.00,117
352.52,323.70,370.91,405.44,474.83,117
466.78,404.40,432.87,469.77,595.87,117
391.58,337.75,355.96,354.18,469.71,117
304.05,298.43,346.89,301.74,405.78,117
361.16,327.63,383.04,304.25,431.70,117
484.68,345.26,371.79,282.86,423.00,117
505.87,344.42,380.49,300.85,432.56,117
454.06,321.99,364.48,294.95,421.06,117
371.55,271.79,304.49,249.07,358.64,117
245.31,198.02,231.58,192.38,265.58,117
269.54,228.13,247.32,218.50,300.44,117
367.30,332.30,378.65,314.60,438.65,117
443.89,402.68,470.61,401.33,597.79,117
576.14,507.78,614.47,552.50,778.38,117
663.81,648.69,778.24,657.68,859.48,117
657.45,659.60,770.71,645.16,845.14,117
575.00,548.63,615.46,537.99,688.97,117
438.02,418.04,429.02,371.13,476.94,117
299.36,278.41,285.57,233.61,323.49,117
201.65,187.13,194.94,151.08,221.18,117
159.98,144.52,149.31,112.08,178.78,117
133.93,122.52,125.25,91.72,150.44,117
105.28,100.75,108.40,74.64,114.85,118
119.73,125.97,164.63,113.54,171.82,117
269.51,278.74,367.05,280.62,395.42,117
409.83,387.40,491.10,396.27,547.74,117
362.10,315.73,398.53,333.27,468.26,117
272.41,228.60,291.18,248.27,341.20,117
263.37,221.14,257.63,222.80,308.11,117
250.04,207.93,221.47,204.97,306.15,117
198.63,165.41,177.26,166.26,259.70,117
221.51,186.01,226.38,194.58,286.86,117
294.18,228.08,278.55,239.25,357.21,117
329.95,235.21,252.47,219.76,353.28,117
343.36,264.04,274.96,209.36,351.00,117
298.72,257.80,271.87,188.87,309.40,117
247.22,231.60,264.52,182.48,266.66,117
298.99,248.53,282.68,189.90,271.60,117
371.67,260.71,260.60,189.95,300.48,117
394.78,270.17,253.14,205.99,351.41,117
347.31,244.03,240.16,200.02,350.97,117
241.26,181.62,194.43,160.09,277.36,117
154.12,128.02,136.85,111.99,184.91,117
186.81,177.01,204.34,174.63,263.84,117
256.23,267.85,319.88,275.45,411.18,117
295.32,313.58,393.09,321.85,458.90,117
272.46,283.66,369.86,288.45,392.97,117
174.94,183.42,240.12,183.77,248.35,117
112.34,116.04,150.65,112.16,149.45,117
105.72,120.33,163.73,119.26,154.26,117
195.02,182.09,215.26,162.16,230.87,117
272.47,222.68,209.40,175.47,275.40,117
314.08,242.44,214.23,182.42,303.89,117
383.13,279.28,255.00,220.47,397.18,117
376.85,276.28,253.33,235.54,433.91,117
277.24,208.01,195.32,182.69,332.59,117
179.11,140.59,140.66,124.27,216.60,117
165.91,147.48,164.01,133.70,206.75,117
316.08,311.72,335.65,267.96,388.32,117
505.61,518.64,534.23,431.73,601.16,117
534.49,547.74,562.81,441.42,603.24,117
514.17,498.38,474.21,358.98,513.00,117
545.17,499.15,438.97,363.29,534.99,117
510.90,462.74,409.82,348.33,505.35,117
388.31,348.84,322.17,261.87,373.94,118
309.99,270.98,269.97,228.71,326.88,117
280.59,242.06,254.45,225.26,337.21,117
242.30,204.50,231.76,203.14,316.31,117
229.01,199.72,227.81,199.73,307.32,117
212.51,192.68,203.52,180.49,273.22,117
217.29,211.72,238.17,191.02,272.40,117
282.65,289.31,326.30,257.23,382.65,117
282.58,281.03,297.23,246.12,380.67,117
199.59,193.28,207.47,174.11,256.28,117
130.94,130.99,141.27,117.16,164.11,117
186.19,175.70,215.01,181.39,266.13,117
371.61,325.73,383.30,320.81,492.94,117
445.19,428.18,469.70,372.54,569.70,117
364.77,398.45,437.57,330.92,500.52,117
329.98,360.70,417.93,314.94,463.22,117
417.01,424.43,495.90,385.73,540.33,117
446.65,440.48,525.11,400.20,549.02,117
356.45,351.80,439.95,313.57,431.39,117
247.94,239.06,302.28,211.94,294.23,117
154.98,153.21,190.98,135.71,184.39,117
102.16,105.78,124.53,88.04,117.98,117
74.83,76.96,88.66,63.40,80.70,117
59.85,60.72,68.26,49.82,60.28,117
52.27,52.73,56.90,42.73,51.30,117
48.08,47.60,51.45,39.04,47.33,117
47.56,46.12,52.67,39.98,47.17,117
49.92,46.78,55.46,42.14,50.20,116
49.24,49.04,55.48,39.68,47.95,115
64.90,79.62,66.72,52.74,60.65,115
222.97,253.83,295.87,252.72,261.86,115
431.68,453.53,628.70,572.71,582.26,115
560.21,584.52,797.86,730.87,761.43,115
535.25,557.97,710.91,627.42,676.12,115
383.33,399.97,492.69,424.26,474.54,115
379.35,409.07,509.33,392.82,446.55,115
490.82,475.73,570.13,414.66,489.32,115
562.38,465.10,494.05,380.40,522.63,115
665.47,542.27,542.32,465.55,663.85,115
803.66,652.11,703.05,620.20,823.61,115
746.45,590.14,672.90,592.61,759.73,115
543.51,433.97,497.96,446.02,584.87,115
401.75,330.95,387.77,345.84,491.46,115
294.29,268.58,303.26,263.68,391.55,115
196.14,190.37,206.79,183.03,270.09,115
271.38,260.24,346.50,278.40,380.73,115
437.34,425.31,616.16,478.78,584.30,115
416.38,424.68,589.79,450.91,529.41,115
289.98,307.94,386.21,292.94,357.09,115
233.33,232.66,277.10,224.60,275.77,115
273.81,243.34,304.30,241.52,300.74,115
302.11,271.15,362.97,272.35,339.83,115
270.26,251.00,326.65,240.15,314.09,115
285.44,264.39,341.40,257.29,365.92,115
380.37,377.99,517.87,409.43,523.50,115
415.34,463.82,639.61,486.20,594.74,115
356.61,418.72,566.41,405.54,521.95,115
292.25,326.58,434.97,317.07,407.94,115
251.25,273.95,357.05,271.14,355.38,115
235.59,278.75,288.18,220.63,292.33,115
231.01,277.92,249.37,189.97,274.24,115
206.14,221.06,220.98,170.14,272.93,115
193.88,188.28,193.50,156.93,241.89,115
209.00,193.41,199.00,163.42,242.18,115
202.78,183.65,193.98,156.76,235.40,115
178.98,161.82,178.93,145.88,219.19,115
147.20,139.20,164.38,130.40,193.28,115
158.58,129.30,166.35,125.90,180.24,115
212.33,154.50,173.83,133.84,194.71,115
212.17,161.43,158.61,125.79,194.61,115
228.35,194.93,218.08,159.84,241.65,115
304.44,263.57,314.86,246.45,376.41,115
339.85,284.10,311.10,277.55,442.91,115
337.29,272.10,257.74,246.21,394.18,115
313.01,235.71,205.03,194.23,322.14,115
243.20,175.61,147.88,137.94,239.36,115
159.43,120.33,105.15,97.09,156.00,115
105.44,85.99,80.22,69.08,102.69,115
79.89,67.83,70.07,54.22,76.54,115
67.75,60.98,65.97,46.70,63.37,115
58.31,55.97,61.44,42.54,54.83,115
50.99,50.72,56.45,39.65,49.89,115
189.41,160.58,134.65,101.97,166.12,115
381.65,297.28,243.59,187.09,317.63,115
370.58,287.59,247.13,190.63,314.94,115
258.43,216.78,192.80,148.26,235.12,115
172.64,152.58,143.17,105.58,164.06,115
197.67,160.67,171.30,125.15,168.58,115
303.25,216.29,218.97,164.52,231.41,115
354.05,246.03,220.90,170.49,280.94,115
335.62,246.50,221.90,174.32,290.05,115
308.79,243.39,248.48,204.77,315.13,114
394.23,349.11,378.54,317.23,464.48,115
492.13,448.02,482.99,406.05,594.30,115
410.79,370.32,402.91,341.96,498.77,115
421.89,346.98,341.99,279.11,406.84,114
560.83,445.96,378.81,297.70,450.43,115
504.02,408.21,335.87,264.85,412.21,115
396.19,321.57,297.21,235.52,367.65,115
386.78,328.47,336.07,279.98,416.34,115
327.60,287.60,303.77,264.93,387.25,115
299.10,270.10,291.69,243.45,374.70,115
366.23,326.23,354.23,272.88,428.63,115
450.51,397.12,439.70,336.52,516.06,115
535.61,473.80,510.13,414.21,612.61,115
500.41,443.30,498.59,435.38,633.36,115
365.87,324.10,399.58,363.96,526.09,115
248.31,218.87,262.80,237.04,334.80,115
165.93,148.65,171.34,152.16,209.39,115
205.17,157.42,180.26,150.17,205.38,115
329.88,230.85,227.47,172.56,254.44,115
326.83,232.60,200.47,147.19,236.54,115
225.31,165.85,145.02,113.39,181.30,115
149.38,115.48,103.42,84.28,127.13,115
195.10,199.64,224.18,184.31,224.84,115
371.95,365.00,417.25,339.07,409.23,115
437.00,388.43,432.43,354.34,465.54,115
388.71,362.64,411.91,322.86,455.72,115
366.62,368.79,411.95,305.24,440.55,115
362.74,354.55,382.81,289.35,426.42,115
375.05,345.20,368.08,288.46,418.33,115
