mic1,mic2,mic3,mic4,mic5,angle
1010.66,1010.05,999.20,1003.55,1008.99,117
1013.21,994.73,998.15,1004.01,1012.10,117
986.10,970.71,1005.49,993.01,1014.20,118
785.72,788.69,828.11,793.39,845.33,117
521.70,529.70,572.75,523.07,595.84,117
380.56,393.10,443.54,394.42,482.60,117
427.15,486.05,540.82,508.25,584.15,117
642.23,724.60,769.44,749.82,790.39,118
821.41,864.16,889.00,877.32,899.21,117
904.65,933.17,948.76,883.62,950.99,118
785.53,797.07,791.82,691.36,800.39,118
513.47,507.30,496.67,431.81,517.16,117
303.11,298.46,300.56,260.02,314.60,117
178.99,176.08,178.85,155.54,185.94,117
110.62,109.82,111.75,97.43,116.40,117
74.47,76.68,77.68,65.91,76.53,117
55.60,56.75,58.47,50.17,53.80,118
150.22,113.05,123.75,135.43,243.71,118
425.75,358.30,362.69,368.79,574.70,118
566.43,535.54,512.01,493.44,677.64,118
434.03,435.11,409.45,391.63,533.18,117
336.96,343.02,345.88,319.37,420.98,117
500.49,507.48,522.84,494.90,564.66,117
747.20,751.57,759.58,745.00,780.69,117
876.20,878.95,883.14,875.29,893.67,117
925.83,925.35,941.88,918.42,947.38,117
807.58,808.05,851.33,772.63,842.49,117
555.10,562.75,604.47,513.19,590.53,118
518.00,530.36,583.68,479.39,586.45,117
707.57,718.09,778.19,669.97,787.52,117
855.75,861.72,893.09,830.63,897.96,117
757.62,771.97,815.11,762.44,832.95,118
495.79,511.41,567.16,515.52,607.78,117
307.04,320.69,356.71,316.14,397.76,117
185.34,202.74,220.83,194.87,243.68,118
113.46,125.41,134.37,116.52,142.23,117
74.51,81.23,87.34,73.00,89.05,117
54.19,58.65,62.55,50.53,61.30,117
279.05,282.81,285.09,275.47,282.76,117
632.35,634.08,635.98,629.53,633.81,118
816.50,808.79,816.48,811.44,817.26,117
764.86,737.65,763.66,722.30,766.69,117
626.51,590.32,638.56,532.34,651.38,117
702.05,675.27,719.81,612.50,737.26,117
853.83,839.37,862.14,778.41,869.33,118
843.39,858.08,918.01,826.74,934.20,117
636.42,667.75,747.80,674.82,788.52,117
510.47,531.37,578.40,495.38,627.62,117
574.08,593.59,653.27,507.87,690.91,118
636.19,658.81,754.74,564.11,776.78,117
606.22,637.38,752.24,549.00,751.07,117
489.45,533.45,661.04,471.07,628.64,117
558.32,595.15,703.81,561.40,667.06,117
773.56,791.58,852.60,772.53,832.70,117
889.71,899.60,931.44,889.66,920.82,117
950.81,955.97,972.83,949.82,966.09,117
983.17,985.39,994.42,981.46,989.71,117
1000.30,1000.50,1006.17,997.50,1002.52,117
910.51,907.03,968.32,903.79,972.39,118
668.58,661.98,765.92,662.20,771.16,117
460.80,460.23,543.16,444.09,533.70,117
451.81,459.16,525.15,407.23,500.61,117
519.79,564.51,653.93,549.60,618.18,117
601.17,673.28,781.86,709.72,770.85,117
684.28,778.81,844.32,778.94,884.00,117
616.49,736.35,811.42,723.27,855.55,117
489.08,572.91,690.02,570.86,688.42,117
521.31,585.62,694.55,525.27,652.12,117
672.73,750.75,827.44,621.72,770.88,117
767.52,838.84,908.03,691.18,869.67,117
648.94,695.96,782.75,608.62,781.37,118
528.01,563.78,653.78,535.89,690.35,117
645.62,669.79,754.29,665.75,798.00,117
810.99,818.58,879.66,832.73,902.23,117
909.01,913.21,945.08,919.16,952.32,117
839.44,828.24,863.76,858.12,952.17,117
612.84,583.33,623.39,616.86,758.69,118
473.07,450.26,484.07,460.58,575.24,117
558.38,548.39,594.96,508.59,610.03,117
532.38,523.58,580.87,464.56,546.43,117
550.84,544.10,588.35,522.86,580.89,117
773.72,770.92,793.77,758.88,789.40,118
823.82,851.04,881.85,874.40,897.74,117
849.48,876.12,890.77,906.72,946.63,117
929.10,925.55,914.31,926.94,972.39,117
970.17,967.60,962.45,962.82,993.24,117
845.30,863.32,873.07,837.40,903.48,117
671.60,704.20,727.21,637.84,813.12,117
600.07,614.46,620.49,505.48,722.22,117
555.10,574.55,601.61,464.13,626.97,117
606.45,643.85,701.24,527.42,655.91,117
659.30,696.04,760.17,547.78,698.74,117
635.01,672.35,767.74,529.48,724.69,117
712.94,741.75,826.91,624.87,801.81,117
857.36,873.59,916.60,782.47,903.98,118
930.58,941.92,964.84,881.69,957.30,117
915.96,973.27,990.26,946.39,985.36,117
885.62,926.29,982.25,971.06,992.12,117
906.12,881.92,971.13,955.26,991.35,117
833.87,842.28,963.18,906.60,982.34,117
633.84,684.61,833.76,734.19,811.25,117
439.80,496.90,624.46,502.45,555.10,117
336.86,390.56,524.32,389.16,442.70,117
322.82,409.18,564.57,409.64,461.73,117
355.66,456.67,646.05,509.02,574.69,117
431.36,489.10,679.26,569.97,647.99,117
427.84,448.17,591.88,498.51,590.86,117
341.86,348.40,469.30,373.95,464.23,117
284.79,289.16,399.59,294.37,363.48,117
303.54,286.69,392.14,286.78,364.44,117
374.76,381.99,492.48,384.42,518.42,117
380.61,435.06,581.42,494.19,698.47,117
331.79,395.83,565.20,505.09,701.59,117
303.92,393.76,561.52,476.12,637.72,117
334.32,482.33,619.12,489.69,703.59,117
359.27,570.38,660.18,516.13,827.86,117
399.30,597.45,706.71,558.86,835.58,117
500.04,631.90,791.24,661.01,817.61,117
519.38,591.55,738.53,629.93,734.60,118
391.54,422.75,514.76,424.85,509.36,117
427.62,433.87,517.74,430.18,519.95,117
655.38,644.30,732.54,606.28,720.30,118
737.91,732.61,824.80,681.21,807.65,117
639.94,642.43,764.65,619.19,776.02,117
452.79,458.87,561.86,433.11,574.73,117
474.88,486.18,547.58,409.39,532.07,117
673.83,694.31,750.26,562.20,711.09,117
760.21,787.40,846.00,652.71,830.57,117
763.70,789.12,861.54,676.28,889.35,117
746.15,780.22,868.45,658.21,889.42,117
807.76,841.55,911.27,728.63,909.06,117
715.36,732.76,787.31,676.69,800.74,117
656.38,674.30,722.61,655.56,746.12,117
817.08,826.92,860.02,787.49,866.07,117
734.57,739.70,762.00,670.12,743.16,117
676.68,691.55,713.95,649.26,688.10,117
824.09,834.48,858.84,824.61,845.11,117
914.89,921.99,934.94,917.31,927.29,117
961.32,967.17,974.65,965.93,970.90,118
986.75,989.80,995.62,991.30,994.62,117
1000.97,1003.04,1007.04,1004.55,1006.51,117
1008.87,1010.43,1012.76,1010.98,1011.53,118
1001.52,1010.70,1015.02,1012.42,1013.90,117
996.97,1008.46,1012.14,982.10,1001.28,117
1006.31,1010.39,1009.92,963.41,991.82,117
901.21,894.26,880.15,806.63,850.15,117
841.35,830.31,813.62,708.31,778.36,117
920.55,916.94,911.58,834.63,891.50,117
962.60,965.74,962.94,916.80,950.55,117
827.25,855.90,909.90,844.70,879.76,117
650.23,702.95,818.63,683.24,722.34,117
567.40,674.29,802.07,606.87,637.55,117
510.32,675.82,844.59,640.16,640.63,117
523.31,709.38,901.68,670.68,622.88,117
593.68,751.03,884.38,653.38,616.48,117
608.90,718.27,805.31,601.80,612.91,117
570.46,669.61,791.06,581.34,628.97,117
676.86,749.16,867.53,697.84,754.49,117
838.05,874.83,935.89,779.43,847.49,117
805.28,868.46,921.60,732.37,847.97,117
609.83,681.53,761.62,592.58,706.22,117
431.10,463.26,541.39,422.81,508.66,117
346.19,362.73,409.48,313.18,381.88,117
367.37,379.35,420.01,309.98,339.15,117
384.65,413.85,485.27,352.54,347.92,117
400.59,468.43,569.77,401.05,396.73,117
374.25,447.90,554.34,395.53,406.42,117
280.66,322.68,406.68,309.45,327.57,117
233.25,257.57,332.49,253.54,277.81,117
244.37,254.19,317.67,222.92,269.77,118
234.39,234.02,271.93,181.60,241.20,117
205.99,200.78,240.65,162.43,225.32,117
385.77,394.04,432.30,372.59,425.74,117
668.44,683.76,697.27,655.83,706.52,117
835.33,837.83,835.32,763.01,834.17,117
921.71,922.78,921.94,817.75,890.74,117
890.06,964.24,966.67,880.98,933.66,117
735.36,885.24,938.86,848.72,923.78,117
535.81,650.13,742.90,641.59,736.46,117
361.15,423.68,500.07,424.24,503.16,117
266.89,312.43,375.96,305.79,385.47,117
220.80,271.11,331.04,254.73,323.81,117
250.78,291.62,381.46,288.09,399.44,117
322.84,334.83,434.31,341.83,498.68,117
327.22,327.74,397.35,325.18,470.86,117
291.73,302.28,352.00,275.13,393.95,117
249.31,266.05,313.75,229.89,320.58,117
226.21,229.93,275.86,194.80,282.06,117
226.59,228.05,294.33,232.91,358.77,117
229.89,233.29,313.06,284.83,442.55,117
207.23,200.88,255.42,239.01,370.57,117
149.51,140.93,178.96,159.40,244.07,117
99.30,94.35,120.17,106.14,151.28,117
70.47,66.21,82.08,72.60,95.69,117
62.12,69.46,68.89,60.84,74.56,117
56.80,71.63,62.25,53.98,64.49,116
58.33,67.98,54.24,57.58,59.48,116
58.65,65.84,49.35,61.37,55.42,116
46.63,49.18,41.29,48.28,41.83,116
50.15,63.92,44.98,47.67,56.02,116
51.51,72.32,50.25,47.11,66.05,116
41.47,52.81,45.59,39.41,50.97,116
37.66,44.53,47.22,37.78,46.20,116
271.86,275.68,282.35,272.64,278.47,116
628.60,630.84,634.07,629.48,631.81,116
815.02,816.66,818.35,815.48,815.97,116
912.07,913.40,914.28,911.83,912.33,116
962.48,963.89,963.87,961.16,962.13,116
989.02,990.72,990.47,987.14,987.65,116
1002.40,1004.48,1004.59,996.63,992.84,116
977.59,1009.27,1011.24,1001.59,995.78,115
914.19,953.92,980.53,948.48,993.74,116
851.23,862.40,912.62,840.19,966.85,116
815.50,843.32,910.89,808.07,939.67,116
830.08,887.39,961.62,833.85,940.31,116
863.51,939.32,988.10,880.06,965.74,116
844.14,891.83,984.71,857.32,931.20,116
755.14,771.67,921.97,730.95,829.74,116
665.43,695.33,822.78,600.92,707.95,116
507.45,534.29,614.19,426.45,508.12,116
528.51,548.73,589.24,484.33,531.25,116
694.65,736.76,793.28,725.86,761.58,116
587.24,645.55,720.23,656.60,689.35,116
373.41,415.32,461.22,409.84,434.11,116
383.25,429.75,494.58,427.85,448.16,116
609.04,656.26,733.60,661.48,674.47,116
803.38,829.45,869.34,831.94,838.24,116
905.27,919.84,940.65,920.66,923.95,116
959.65,967.01,977.87,966.96,969.87,115
869.93,889.79,966.94,864.42,872.88,115
822.87,849.25,960.99,771.71,810.78,115
912.58,929.45,988.01,836.39,898.86,115
882.42,935.69,994.46,846.24,924.74,115
814.09,890.42,975.35,826.29,925.34,115
854.21,902.89,974.23,878.74,955.54,115
928.22,958.40,995.87,945.32,985.64,115
967.56,987.14,1006.21,980.55,1001.35,115
990.24,1002.13,1012.09,998.22,1008.83,115
908.37,932.98,973.56,903.45,946.28,115
655.75,690.11,751.68,643.86,709.48,115
387.41,407.01,447.52,382.64,422.86,115
444.59,465.58,490.30,455.24,476.71,116
688.86,726.59,742.60,720.00,732.64,115
646.38,678.26,698.09,665.26,691.93,115
640.70,656.14,674.86,638.12,672.36,115
821.33,830.11,838.92,818.55,836.90,115
910.82,919.94,924.54,913.91,922.29,115
912.58,942.20,951.53,940.25,953.47,115
886.96,949.28,965.62,953.28,969.98,116
898.93,932.17,989.71,971.07,991.50,115
935.54,928.03,1002.76,967.21,1001.78,115
963.97,970.57,1010.28,973.81,1007.62,115
801.19,814.91,846.39,817.08,880.86,115
724.60,734.39,761.10,738.63,814.71,115
862.25,870.94,884.17,871.96,911.43,115
935.76,940.54,948.15,942.50,962.14,116
975.32,974.94,981.31,979.08,988.37,115
995.49,992.18,993.35,995.53,1001.10,115
853.01,830.01,834.93,822.44,843.51,115
735.15,718.85,740.30,635.29,709.40,115
736.04,754.06,796.57,622.48,732.16,115
774.98,800.89,843.39,714.05,796.39,116
725.99,764.13,825.99,687.97,758.19,116
573.47,626.37,734.92,538.09,636.90,115
447.98,492.56,594.39,422.35,517.42,115
308.86,346.23,398.89,286.87,350.83,115
427.26,471.15,490.26,422.96,463.03,115
584.20,719.70,741.63,704.83,712.11,115
570.72,748.29,813.52,755.35,785.21,115
599.30,732.85,837.66,691.35,789.17,115
724.42,827.35,909.78,755.25,848.38,115
865.02,918.98,961.52,879.68,928.76,116
937.69,965.37,988.76,938.64,969.99,115
967.00,985.75,1001.79,948.85,988.64,116
959.11,990.41,1008.10,925.26,984.03,115
862.24,895.31,971.48,833.81,931.19,115
655.34,680.49,771.16,623.77,751.80,115
488.32,500.24,554.50,444.59,576.19,116
575.42,577.34,623.11,547.34,651.16,115
777.70,786.83,811.67,770.94,825.60,115
883.27,879.19,910.08,889.06,916.87,115
940.99,927.15,961.44,948.80,964.27,115
976.38,970.83,988.00,979.73,989.72,116
995.32,993.86,1002.11,997.55,1002.76,116
997.80,1005.16,1009.71,1001.11,997.38,115
855.89,851.61,879.56,843.76,855.68,115
718.73,676.09,758.33,670.56,742.04,115
666.98,648.79,785.42,664.08,771.19,115
538.38,558.05,696.05,585.39,697.23,115
442.10,446.15,534.19,439.86,573.05,115
383.72,381.29,426.28,352.43,497.48,115
386.01,396.93,467.74,377.56,500.36,116
402.74,410.11,497.99,399.53,521.46,116
324.69,318.74,365.56,301.98,408.17,115
224.43,220.85,244.81,195.61,253.66,117
302.88,321.09,359.17,275.64,346.58,115
568.05,596.92,641.89,547.86,621.69,116
782.70,798.00,821.71,772.40,810.46,116
894.96,903.67,916.28,890.06,909.69,115
948.53,952.83,965.39,951.95,961.47,115
909.55,934.03,973.57,930.46,926.34,116
709.43,752.09,806.68,720.11,737.80,116
447.70,477.13,513.51,432.47,478.52,117
261.38,278.17,300.03,246.74,278.90,116
152.67,162.63,176.90,145.26,162.29,116
94.50,99.45,107.86,89.92,99.52,116
63.90,65.53,71.83,59.83,67.71,117
81.64,87.99,101.79,76.65,99.65,117
310.59,326.09,352.18,286.23,345.57,117
632.56,646.86,670.76,578.25,661.09,118
817.32,825.03,837.50,766.98,831.02,118
913.75,917.53,924.28,887.00,920.18,118
957.62,964.37,968.61,947.24,965.99,117
968.32,976.86,986.49,962.90,982.97,117
788.16,795.48,821.07,786.05,826.88,118
480.89,485.67,516.00,484.33,533.85,118
282.29,281.67,302.52,281.93,319.01,118
170.75,169.23,182.74,167.46,190.39,118
109.67,109.60,116.89,106.28,118.73,117
77.08,79.43,82.28,71.96,80.37,118
56.72,60.34,62.06,51.18,55.33,118
132.64,146.72,167.46,131.90,163.23,118
408.92,427.50,457.93,410.69,456.44,118
700.85,710.31,726.19,701.53,724.69,118
852.72,858.14,865.71,853.08,865.40,118
931.50,935.53,938.52,931.69,939.56,118
973.10,975.91,976.76,972.96,977.54,118
908.74,897.31,922.85,866.60,936.64,118
684.87,676.99,748.65,645.90,736.72,118
432.01,453.48,531.99,445.14,480.59,118
489.14,514.69,564.51,504.36,523.34,118
740.56,754.61,780.85,747.55,757.21,118
872.97,880.78,894.47,875.90,881.42,117
942.07,946.15,953.53,939.78,944.81,118
791.91,796.91,839.25,818.20,847.36,118
713.78,719.26,780.08,749.50,797.94,118
848.00,862.57,893.60,847.51,901.96,117
753.81,784.36,795.78,726.54,779.34,118
505.52,534.14,542.48,472.17,520.52,118
539.46,556.54,567.59,521.09,562.11,118
764.91,776.69,781.98,758.19,778.40,117
707.10,728.31,757.13,733.00,765.54,118
459.63,491.50,551.48,501.59,552.28,118
278.60,301.21,355.70,301.94,340.82,118
253.69,279.35,339.83,268.26,316.28,118
465.17,494.81,556.50,478.27,528.19,118
725.42,741.13,777.15,735.84,760.22,118
723.55,738.68,788.55,730.90,765.85,117
512.20,527.51,591.78,516.99,565.83,116
527.88,530.13,583.28,501.93,572.61,115
746.68,736.85,781.80,701.82,779.34,115
745.40,745.05,823.97,714.34,776.31,115
649.58,689.80,824.46,683.58,729.07,115
715.52,751.57,891.66,788.25,803.86,115
819.50,800.07,934.13,796.02,829.51,115
874.25,809.84,960.13,808.92,849.34,115
905.68,862.99,987.56,903.86,918.51,115
935.00,936.38,1001.87,958.43,965.60,115
886.71,855.88,870.93,836.55,883.55,115
667.39,622.14,612.30,564.24,638.02,115
634.93,619.20,616.22,572.01,616.97,115
786.05,796.49,808.08,779.99,790.06,115
858.46,880.16,907.49,875.62,878.72,115
921.59,936.74,959.61,930.07,942.92,115
965.29,975.11,987.05,972.11,977.62,114
986.67,992.27,1001.61,994.05,995.97,116
819.01,866.16,918.36,872.11,904.19,115
597.88,671.25,774.76,673.40,751.82,115
551.80,595.59,718.46,582.61,688.79,115
457.23,487.25,584.60,457.05,560.76,115
291.21,312.86,364.86,282.99,357.44,115
299.96,311.73,365.41,268.17,350.77,115
454.17,458.16,528.97,368.26,496.71,115
439.51,437.53,507.23,349.97,472.22,115
278.14,278.78,334.52,233.56,306.93,115
167.87,169.87,207.33,144.60,191.02,115
324.99,321.02,357.30,285.12,354.29,115
575.53,569.15,623.71,499.02,626.20,115
658.23,661.83,742.90,571.44,746.83,115
714.54,720.00,829.72,628.61,827.95,115
605.03,618.16,731.13,547.28,706.05,115
482.62,494.97,589.07,425.70,556.62,115
532.76,539.93,625.85,433.02,591.22,115
676.07,688.42,756.92,589.35,720.93,115
838.12,845.52,881.75,790.47,862.24,115
803.88,807.74,857.48,782.60,844.20,115
611.26,607.06,674.61,583.65,659.31,114
553.28,542.96,639.66,523.58,636.69,115
684.39,657.73,788.04,643.31,783.38,115
800.86,772.37,893.68,777.27,875.47,115
873.12,864.95,952.88,891.65,940.51,114
939.28,938.60,984.49,952.06,977.08,115
968.55,966.76,1000.75,972.35,995.93,115
959.92,965.92,1009.48,973.62,999.79,115
944.42,932.01,1004.23,935.07,981.96,115
770.19,757.26,861.16,748.81,807.71,115
658.22,667.96,780.76,648.98,726.33,115
651.90,667.26,778.01,638.47,732.63,115
552.74,570.56,685.49,539.28,646.51,115
508.64,507.66,616.17,459.06,600.60,115
621.65,613.25,686.61,563.98,676.81,115
811.39,806.29,844.57,781.05,839.94,115
804.75,797.30,836.89,759.75,812.48,115
778.33,768.71,825.47,715.41,795.75,115
780.33,785.34,855.13,714.02,827.19,116
697.22,760.56,855.78,674.33,795.30,115
615.59,665.62,817.16,636.64,712.68,115
515.86,523.09,667.67,506.05,554.34,116
374.88,390.37,471.08,343.23,395.20,115
414.38,419.36,484.91,354.11,453.91,115
647.52,647.73,704.17,578.77,699.23,115
818.20,819.26,854.45,782.80,850.68,115
744.23,764.63,804.04,731.26,781.27,115
567.22,602.73,665.60,559.97,634.12,115
610.15,651.39,721.02,618.08,699.09,115
758.77,799.18,854.16,766.25,843.67,115
761.75,836.62,905.24,801.99,924.63,115
697.32,803.81,921.86,787.89,943.22,115
754.06,825.18,948.94,823.56,953.39,115
709.57,746.20,835.42,743.21,880.29,115
497.97,515.42,579.90,508.83,646.35,115
316.54,321.82,365.04,317.43,403.30,115
196.75,197.12,222.06,191.72,245.62,115
127.54,127.97,146.49,119.66,157.11,115
87.84,88.30,103.70,79.42,105.18,115
85.76,85.53,99.78,76.83,96.73,115
87.79,87.67,100.84,77.63,93.75,115
68.05,71.81,81.79,59.64,70.68,115
57.03,63.53,74.00,51.44,60.55,115
55.34,57.54,68.26,45.02,55.75,114
56.13,58.00,65.75,39.75,55.39,115
59.90,68.28,74.24,45.61,63.33,115
290.87,298.60,304.57,276.72,294.34,115
638.05,640.64,645.91,625.16,638.90,115
819.71,821.54,824.53,812.98,819.67,115
869.57,914.04,916.55,886.62,913.54,115
710.33,804.29,827.12,746.48,793.75,115
637.50,705.18,767.06,654.69,729.33,115
581.32,619.27,696.75,587.18,685.66,115
375.82,415.23,486.74,392.50,465.41,115
472.01,500.94,553.08,489.08,529.04,115
733.29,749.11,775.60,742.20,762.10,115
869.18,878.39,891.74,874.54,883.73,115
908.06,922.43,945.65,896.76,929.28,115
779.90,804.37,862.86,754.16,831.13,115
743.37,753.51,820.38,701.49,797.12,115
872.28,865.15,901.00,793.77,899.38,115
925.70,905.24,909.61,768.54,891.31,115
815.64,793.25,796.00,631.06,760.64,115
773.26,764.92,775.92,652.55,754.59,115
890.03,884.49,886.88,797.39,880.53,114
950.50,946.65,944.55,877.77,946.02,115
981.82,980.28,979.19,944.58,979.48,115
927.16,956.96,963.32,930.44,981.40,115
792.73,836.26,870.65,787.51,906.86,115
589.90,609.75,668.34,560.88,690.58,115
367.15,380.85,434.38,353.44,439.29,115
443.10,444.99,497.07,407.97,500.35,115
662.27,683.10,741.35,614.77,732.31,115
592.10,635.96,693.61,562.53,674.07,114
459.37,484.18,556.34,424.82,539.21,115
537.13,558.92,644.15,476.30,637.60,115
677.63,721.52,803.05,615.53,806.33,115
712.23,767.41,857.29,676.24,855.18,115
586.14,644.10,751.01,584.32,741.54,115
467.02,521.18,628.85,471.33,614.34,115
448.84,502.68,612.19,435.79,563.74,115
572.75,614.00,712.98,553.99,655.42,115
778.22,792.10,854.03,760.54,827.82,115
889.28,900.10,932.67,883.63,918.03,115
756.71,759.97,810.19,766.91,806.38,115
691.58,687.07,746.27,706.23,748.58,115
847.65,846.01,876.67,856.49,877.40,115
847.82,898.36,926.55,855.30,941.51,115
675.07,750.69,792.89,689.25,835.84,115
448.89,485.25,529.02,461.79,569.85,115
279.45,297.95,332.27,284.51,353.57,114
178.11,192.07,216.91,181.47,226.36,115
118.29,131.08,147.87,117.66,149.45,115
88.03,95.66,108.73,80.53,104.77,115
71.76,74.79,87.82,59.00,79.06,115
61.36,61.74,74.04,47.29,67.32,115
56.17,57.32,65.65,40.69,60.23,115
68.52,71.27,80.88,57.34,79.25,115
301.35,307.33,317.37,300.54,318.19,115
636.10,634.68,650.91,641.41,651.34,115
784.51,776.59,781.48,704.33,825.69,115
700.12,701.01,686.58,569.34,808.39,114
666.35,686.90,680.33,594.28,796.73,115
813.92,841.62,841.30,776.31,898.70,114
911.26,925.71,925.78,891.39,955.74,115
846.35,825.68,843.65,807.77,854.74,115
598.04,571.24,602.61,554.24,596.44,115
363.03,366.01,391.95,344.71,377.49,115
383.10,415.01,466.80,376.17,420.29,115
614.46,656.46,716.95,612.75,657.53,115
807.64,829.08,860.65,805.31,828.92,115
898.65,908.17,934.68,882.86,916.69,115
810.37,782.10,831.32,757.18,830.30,115
549.14,504.99,564.62,502.98,580.34,115
545.73,523.64,567.67,526.65,577.79,115
769.14,756.65,783.22,751.29,783.24,115
888.36,882.32,895.71,878.57,895.24,115
801.41,820.73,876.72,816.38,828.19,115
594.91,638.70,736.05,607.02,643.55,115
416.14,451.42,523.50,400.95,451.56,115
255.19,274.80,320.06,238.17,273.20,115
160.19,168.27,200.27,143.90,168.39,115
108.94,111.25,131.53,91.12,108.92,115
82.91,87.70,98.53,64.05,79.55,115
92.52,98.60,111.18,72.15,96.74,115
197.45,236.73,275.57,165.31,176.95,115
430.80,481.65,560.01,413.30,416.27,115
683.10,704.14,778.03,688.07,700.86,115
840.11,854.20,893.00,844.38,852.01,115
758.30,778.56,820.81,775.83,804.67,115
516.95,535.65,580.41,521.55,572.70,115
329.07,338.60,364.58,310.44,357.22,115
200.19,205.87,221.11,185.92,220.37,115
127.90,129.91,140.73,115.91,137.96,115
91.61,95.29,103.81,79.62,96.62,115
204.15,224.48,264.07,182.36,239.52,115
410.63,453.27,546.36,382.99,491.72,116
541.09,577.45,675.52,490.57,631.46,117
693.09,709.19,772.81,633.26,756.51,117
847.72,857.32,890.75,816.49,880.57,117
772.55,753.41,762.98,716.09,782.05,117
634.11,614.32,656.37,574.29,665.13,117
717.73,723.18,789.59,690.09,766.90,117
861.05,863.42,897.84,836.35,885.76,117
919.36,912.70,940.23,859.13,928.91,114
782.92,790.69,845.45,709.42,808.94,113
564.94,595.53,678.61,523.23,616.05,113
570.95,613.44,707.25,553.00,636.11,113
700.30,754.28,852.00,726.56,795.99,113
802.23,826.10,927.78,796.33,834.72,113
705.07,709.63,796.88,657.76,682.10,113
447.33,463.82,522.50,429.10,457.81,113
499.76,512.91,551.90,487.62,500.93,113
747.30,752.73,775.47,732.60,729.98,113
872.90,866.65,891.43,864.99,843.06,113
769.44,773.11,807.31,752.88,741.43,113
702.77,720.46,752.66,624.08,630.30,113
745.43,764.23,804.46,640.78,658.85,112
577.89,604.43,653.39,510.60,543.93,112
574.12,602.79,637.43,507.20,541.34,111
775.82,799.87,818.43,708.15,731.46,111
888.50,903.68,914.09,845.06,849.58,111
826.83,807.02,850.93,794.11,830.89,111
601.96,556.48,626.49,571.97,621.53,111
380.13,346.36,399.39,363.05,389.63,111
303.81,315.83,392.75,309.96,324.31,111
491.56,530.10,612.80,506.72,508.95,111
743.02,762.90,807.25,749.26,752.81,111
874.01,884.87,908.25,874.40,880.32,111
942.62,948.76,961.20,941.38,945.67,111
870.37,861.86,884.61,846.29,898.02,111
624.20,606.13,638.09,581.76,675.21,111
552.87,540.57,571.83,462.82,576.14,111
529.74,539.34,587.69,438.52,558.86,111
356.55,373.99,424.32,314.20,400.67,111
459.08,463.64,494.69,411.16,477.09,110
724.63,726.78,743.94,678.11,727.58,110
860.83,863.38,873.30,811.69,861.65,111
932.15,935.16,942.24,889.29,934.97,111
935.67,934.36,971.29,902.30,961.04,111
747.93,745.57,808.59,708.52,786.51,111
687.24,687.93,731.33,655.44,708.57,111
845.62,846.46,868.63,828.07,855.80,111
859.91,859.15,889.13,882.06,931.91,111
747.83,733.33,794.88,788.08,890.84,111
756.04,736.52,796.61,774.42,870.60,111
877.22,869.67,901.98,876.53,929.36,111
748.03,753.17,814.26,780.18,824.96,111
465.45,479.37,563.36,537.21,573.73,111
508.02,521.98,574.66,558.63,576.01,111
744.44,751.49,785.43,773.96,784.46,111
871.89,872.22,896.39,888.72,895.40,110
931.71,935.22,955.01,933.32,953.78,111
813.03,813.44,861.53,811.73,839.14,111
564.88,563.89,628.68,563.24,595.47,111
576.65,576.37,613.77,528.46,602.18,111
657.62,655.32,707.35,587.05,711.58,111
537.79,535.64,607.26,477.06,625.00,111
577.10,575.02,626.26,486.59,656.08,111
565.10,569.27,614.90,484.64,648.15,111
360.18,364.51,401.47,316.04,428.39,111
456.67,456.54,477.50,425.51,492.03,111
723.86,724.27,735.92,708.31,742.79,111
768.87,788.21,828.95,759.80,817.24,111
792.84,820.14,877.50,785.23,855.61,111
899.77,913.31,945.39,894.85,932.06,112
878.61,885.43,945.21,888.95,962.87,112
837.44,847.21,924.55,822.04,961.26,112
893.41,905.44,948.43,832.06,967.35,112
814.80,825.39,856.67,750.75,877.54,112
583.97,596.90,634.02,526.16,649.22,112
395.37,399.25,438.46,346.07,437.31,112
286.90,295.62,324.69,254.72,322.89,113
433.73,452.38,467.79,418.85,466.14,113
705.43,707.51,728.94,669.45,728.32,113
655.50,648.70,677.33,598.71,670.31,113
440.59,436.32,457.48,393.74,454.06,113
523.02,519.12,531.12,489.49,536.74,113
759.68,757.64,763.67,740.50,766.60,113
882.71,881.88,885.03,870.07,886.08,114
790.09,799.46,813.06,777.76,813.13,113
604.78,633.58,676.29,598.34,662.94,113
473.16,514.25,590.33,495.38,568.78,113
328.70,363.52,433.83,358.70,419.24,112
444.78,463.44,501.32,446.34,492.04,113
718.37,727.15,747.64,707.47,744.22,113
862.10,866.69,877.14,855.70,876.55,113
910.82,928.75,943.05,908.67,942.51,114
773.93,796.91,821.35,762.05,813.17,114
521.76,534.95,552.96,490.93,537.70,115
336.84,347.07,354.32,300.92,338.71,114
222.17,233.25,233.92,193.38,219.08,115
153.00,161.89,164.15,134.15,150.91,115
119.53,123.69,130.61,105.63,118.44,116
98.72,110.93,109.76,85.01,101.50,116
269.06,300.78,301.60,207.40,242.30,116
583.87,619.07,625.71,455.11,531.90,117
790.00,809.56,813.03,676.66,756.42,118
899.25,909.46,911.27,839.86,881.72,118
955.79,960.16,962.54,925.03,946.64,118
895.89,890.52,965.87,934.34,975.26,118
865.58,854.65,967.36,939.20,990.91,119
939.65,932.75,991.57,976.40,1004.34,120
975.44,973.75,1003.73,991.51,1010.63,120
817.45,821.83,842.50,818.66,876.46,120
546.38,553.21,581.69,535.30,637.66,120
